Country Name,Country Code,Region,Income group,Year,Energy use (kg of oil equivalents per capita), Population ,CO2 emissions (metric tons per capita),Renewable energy consumption (% of energy),"GDP per capita, PPP",Electric power consumption (kWh per capita),Access to electricity (% of population),Forest area (% of land)
Mozambique,MOZ,Sub-Saharan Africa,Low income,2004,412.2875314," 20,312,705 ",0.094596362,92.91587366,606.7713799,440.0201746,10.8179121,51.24850681
Sudan,SDN,Sub-Saharan Africa,Lower middle income,2004,377.3984588," 30,186,341 ",0.29422066,75.38332923,2237.188411,64.52656635,32.92256165,
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2004,370.7583103," 1,095,053 ",0.940983678,48.82675051,5544.022446,,32.86778259,31.18604793
Tajikistan,TJK,Europe & Central Asia,Low income,2004,349.2749195," 6,712,841 ",0.381840267,61.42674882,1407.90493,2143.950676,98.73070526,2.929408402
Nepal,NPL,South Asia,Low income,2004,348.9786364," 25,309,449 ",0.105477444,90.29701046,1422.473508,74.75468944,37.2,25.73282211
Benin,BEN,Sub-Saharan Africa,Low income,2004,321.355318," 7,750,004 ",0.323642156,60.69054957,1516.430287,70.32254435,25.59853554,43.1092586
Samoa,WSM,East Asia & Pacific,Upper middle income,2004,313.2323905," 178,781 ",0.840956254,44.62079486,4447.004781,,91.10652924,60.42402827
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2004,308.9726727," 20,017,068 ",0.943264168,0.911826488,3490.716252,169.2555573,49.59,1.039831809
Myanmar,MMR,East Asia & Pacific,Lower middle income,2004,308.812029," 48,073,707 ",0.258661081,80.26836221,1742.632258,81.33344075,47.08253098,51.46827223
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2004,302.5005724," 53,034,217 ",0.022610101,97.88228238,498.483441,88.24491554,9.034368515,68.81339461
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2004,282.9041915," 20,986,536 ",0.350161075,62.37343975,2123.225052,219.8552443,52.71933746,39.65984089
Bhutan,BTN,South Asia,Lower middle income,2004,281.1261288," 640,282 ",0.481081773,93.45288447,3734.48887,,52.42043686,69.41049937
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2004,278.6007474," 3,605,439 ",0.263422291,63.24141778,3915.740808,102.6227319,28.96606445,65.85065886
Cambodia,KHM,East Asia & Pacific,Lower middle income,2004,259.4476911," 13,063,377 ",0.18723252,78.20706734,1523.775476,55.72831589,23.93721771,61.71538636
Haiti,HTI,Latin America & Caribbean,Low income,2004,250.8716246," 9,119,178 ",0.217948811,71.28993129,1344.445919,28.07270568,33.68727493,3.838897063
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2004,250.0509972," 151,969 ",0.482598425,48.9220445,1837.457262,,54.90201569,58.33333333
Senegal,SEN,Sub-Saharan Africa,Low income,2004,249.7508202," 10,955,944 ",0.477622832,40.7981222,2217.621903,138.4636504,36.8,45.28125487
Eritrea,ERI,Sub-Saharan Africa,Low income,2004,192.7034592," 3,858,623 ",0.199571194,70.09946258,1409.043034,60.90255513,33.30030441,15.42970321
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,2004,190.3075712," 467,664 ",0.705698963,33.96054854,3801.929908,,64.82498169,20.66749402
Djibouti,DJI,Middle East & North Africa,Lower middle income,2004,172.5587478," 770,752 ",0.528103722,33.62121202,,,55.32525635,0.241587571
Bangladesh,BGD,South Asia,Lower middle income,2004,155.3449513," 141,307,489 ",0.266823041,52.12359365,1586.182168,160.2533607,40.6,11.19766441
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2004,146.9558104," 204,143 ",0.287406377,64.05850852,2192.458133,,28.06075668,36.09515997
Niger,NER,Sub-Saharan Africa,Low income,2004,130.6483151," 13,127,012 ",0.062015179,87.04576427,653.6088958,33.51867127,9.719666481,1.009236618
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2004,126.5480315," 458,324 ",0.352039169,65.75207802,1409.80419,,16.65297699,80.25723124
Kiribati,KIR,East Asia & Pacific,Lower middle income,2004,88.3567847," 90,542 ",0.486006494,3.779985815,1641.464741,,60.23133087,14.99999953
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2004,77.22156798," 1,398,573 ",0.209756659,59.84585752,1378.773245,,33.13759613,46.34387352
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2004,63.68742803," 1,350,345 ",0.149358127,88.5528656,1132.229424,,7.467916489,74.02560803
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2004,58.19215048," 996,698 ",0.17659913,44.03719182,4114.570417,,30.32106972,54.41829268
Comoros,COM,Sub-Saharan Africa,Low income,2004,56.9296818," 597,228 ",0.239461311,41.83582709,2038.905373,,48.9078331,22.89091729
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2004,14.47980274," 1,933,728 ",1.02591833,55.41074653,1646.846469,,6.8,1.409749645
Burundi,BDI,Sub-Saharan Africa,Low income,2004,," 7,182,451 ",0.027569697,97.26518421,607.1442483,,4.17739439,7.180685121
Central African Republic,CAF,Sub-Saharan Africa,Low income,2004,," 4,055,036 ",0.057875688,85.64597186,704.9207677,,7.402419567,35.86246687
Malawi,MWI,Sub-Saharan Africa,Low income,2004,," 12,676,038 ",0.073478637,82.28575686,721.9696787,,6.9,36.43402631
Liberia,LBR,Sub-Saharan Africa,Low income,2004,," 3,176,414 ",0.193947011,90.18406272,780.448997,,0.011186852,46.81270764
Rwanda,RWA,Sub-Saharan Africa,Low income,2004,," 8,818,438 ",0.059879992,87.54213662,840.7525175,,8.503006935,15.27361118
Afghanistan,AFG,South Asia,Low income,2004,," 24,118,979 ",0.039377828,49.8431477,906.6644703,,17.23631859,2.067824648
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2004,," 5,439,695 ",0.117970769,85.74015667,911.4476839,,16.8,39.39595591
Uganda,UGA,Sub-Saharan Africa,Low income,2004,," 27,568,436 ",0.063048843,93.92102719,1027.032301,,10.84839058,17.60172164
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2004,," 13,030,569 ",0.084705971,83.52805966,1035.5229,,11.45471954,21.96198759
Madagascar,MDG,Sub-Saharan Africa,Low income,2004,," 17,802,997 ",0.101546442,79.85622637,1180.242607,,14.83404636,22.13949169
Guinea,GIN,Sub-Saharan Africa,Low income,2004,," 9,490,229 ",0.204790633,83.1863089,1284.830668,,20.13098335,27.51098812
Chad,TCD,Sub-Saharan Africa,Low income,2004,," 9,710,043 ",0.038897974,92.122342,1366.996011,,3.5,4.906289708
Mali,MLI,Sub-Saharan Africa,Low income,2004,," 12,391,906 ",0.070724633,85.84420843,1472.481882,,16.22747994,4.576336472
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2004,," 6,161,517 ",0.728458268,57.47948933,2240.966339,,14.63908291,74.17038551
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2004,," 3,042,823 ",0.504949844,38.59009965,2431.841423,,24.15206909,0.268749394
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2004,," 5,664,605 ",0.245994204,77.65173299,2548.398911,,53.89085388,72.79450045
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2004,," 9,894 ",1.111885992,0,2613.582618,,95.32997131,33.33333333
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2004,," 106,577 ",1.341874889,1.042278715,2741.629518,,53.48947144,91.38571603
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2004,," 3,236,626 ",0.576681705,23.0833046,3592.666868,,99.14057159,1.519933491
Montenegro,MNE,Europe & Central Asia,Upper middle income,2004,," 613,353 ",,,7835.130599,,99.46193695,46.54275093
Palau,PLW,East Asia & Pacific,High income,2004,," 19,804 ",12.77635831,0,11560.20332,,98.38024902,87.30434749
Puerto Rico,PRI,Latin America & Caribbean,High income,2004,," 3,826,878 ",,0.571783715,31089.754,,100,51.89515192
Aruba,ABW,Latin America & Caribbean,High income,2004,," 98,737 ",26.51729342,0.187054711,34120.162,,92.21216583,2.33333326
Bermuda,BMU,North America,High income,2004,," 63,740 ",9.147364292,0,47835.43923,,100,18.51851819
Cayman Islands,CYM,Latin America & Caribbean,High income,2004,," 47,299 ",9.768536333,0,49335.35172,,100,52.91666587
"Macao SAR, China",MAC,East Asia & Pacific,High income,2004,," 471,453 ",3.640142284,23.49685268,52457.40285,,100,
San Marino,SMR,Europe & Central Asia,High income,2004,," 28,866 ",,,71351.92101,,100,0
Andorra,AND,Europe & Central Asia,High income,2004,," 76,244 ",7.358624941,16.87442812,,,100,34.04255319
American Samoa,ASM,East Asia & Pacific,Upper middle income,2004,," 59,264 ",,0,,,,89.54999924
Channel Islands,CHI,Europe & Central Asia,High income,2004,," 153,170 ",,,,,100,4.040404256
Faroe Islands,FRO,Europe & Central Asia,High income,2004,," 48,143 ",15.53845834,3.418274054,,,100,0.057306586
Greenland,GRL,Europe & Central Asia,High income,2004,," 56,911 ",10.24499657,6.339543559,,,100,0.000535997
Guam,GUM,East Asia & Pacific,High income,2004,," 158,099 ",,0,,,100,46.2962963
Isle of Man,IMN,Europe & Central Asia,High income,2004,," 75,341 ",,8.814146825,,,100,6.070175506
Liechtenstein,LIE,Europe & Central Asia,High income,2004,," 34,596 ",,,,,100,43.1250006
St. Martin (French part),MAF,Latin America & Caribbean,High income,2004,," 27,514 ",,,,,58.05812454,18.38235294
Monaco,MCO,Europe & Central Asia,High income,2004,," 33,314 ",,,,,100,
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2004,," 65,663 ",,0,,,100,68.06521623
New Caledonia,NCL,East Asia & Pacific,High income,2004,," 228,750 ",11.06111475,4.849774833,,,100,45.89715536
Nauru,NRU,East Asia & Pacific,Upper middle income,2004,," 10,126 ",6.518467312,0,,,99.62893677,0
French Polynesia,PYF,East Asia & Pacific,High income,2004,," 251,775 ",3.029435011,7.854181207,,,100,34.15300546
Somalia,SOM,Sub-Saharan Africa,Low income,2004,," 10,116,228 ",0.058722876,92.99795992,,,11.34092236,11.48946314
South Sudan,SSD,Sub-Saharan Africa,Low income,2004,," 7,787,655 ",,,,,0.011315047,
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2004,," 32,488 ",,,,,100,
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2004,," 25,028 ",4.102445261,0.599648675,,,93.10705566,36.21052792
British Virgin Islands,VGB,Latin America & Caribbean,High income,2004,," 22,541 ",5.531165432,0.940319132,,,,24.40000057
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2004,," 108,467 ",,0,,,100,54.5142855
Qatar,QAT,Middle East & North Africa,High income,2005,19268.69458," 864,863 ",58.91873279,0,97767.19034,15467.1896,100,0
Curacao,CUW,Latin America & Caribbean,High income,2005,15178.82724," 137,658 ",,0.260307721,,7613.070072,100,
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2005,12426.38793," 1,296,934 ",29.41666114,0.530753107,23532.48933,5142.12751,95.40088654,44.83430799
Bahrain,BHR,Middle East & North Africa,High income,2005,11675.40667," 889,168 ",21.60193124,0,38466.56221,21325.55378,100,0.608108092
Kuwait,KWT,Middle East & North Africa,High income,2005,11544.15553," 2,276,623 ",31.42673908,0,83224.57488,17028.29147,100,0.311447822
Iceland,ISL,Europe & Central Asia,High income,2005,10524.8775," 296,734 ",7.513584557,62.46559957,36965.14032,27988.02968,100,0.364089776
United Arab Emirates,ARE,Middle East & North Africa,High income,2005,9716.633818," 4,579,562 ",25.36237265,0.105394829,81736.47692,12303.14165,100,4.393128696
Luxembourg,LUX,Europe & Central Asia,High income,2005,9428.811286," 465,158 ",24.82464668,1.891072557,68220.06448,15644.14672,100,35.67901109
Canada,CAN,North America,High income,2005,8404.245915," 32,312,000 ",17.25108328,22.24852785,36134.60224,16912.47834,100,38.22242456
United States,USA,North America,High income,2005,7846.499689," 295,516,599 ",19.59188523,5.841090873,44307.92058,13704.57705,100,33.2634426
Finland,FIN,Europe & Central Asia,High income,2005,6562.022311," 5,246,096 ",10.41643805,31.51334983,31993.40726,16117.89033,100,72.69772481
Brunei Darussalam,BRN,East Asia & Pacific,High income,2005,6073.836531," 365,158 ",13.70764162,0,73873.29024,8462.090383,100,73.81404175
Norway,NOR,Europe & Central Asia,High income,2005,5802.71629," 4,623,291 ",9.179216926,58.59180953,47772.43008,25083.21453,100,33.10663698
Sweden,SWE,Europe & Central Asia,High income,2005,5711.127283," 9,029,572 ",5.710313512,39.99189533,33967.18753,15430.96395,100,68.76736365
Australia,AUS,East Asia & Pacific,High income,2005,5564.087169," 20,394,800 ",17.16971145,6.711974547,32539.08157,10458.45019,100,16.61494605
Belgium,BEL,Europe & Central Asia,High income,2005,5555.615784," 10,478,617 ",10.35539299,2.466935523,33332.33135,8509.997073,100,22.2655222
Saudi Arabia,SAU,Middle East & North Africa,High income,2005,5126.341367," 23,905,654 ",16.63381165,0.008307274,40547.13447,6590.281948,100,0.454484135
Singapore,SGP,East Asia & Pacific,High income,2005,5055.96632," 4,265,762 ",7.116921432,0.535101712,55180.901,8678.168168,100,23.73004357
Netherlands,NLD,Europe & Central Asia,High income,2005,4989.46793," 16,319,868 ",11.12017757,2.771630523,37265.34509,6912.372085,100,10.81161137
Gibraltar,GIB,Europe & Central Asia,High income,2005,4705.127006," 32,085 ",12.45762818,0,,4394.576905,100,0
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2005,4540.917363," 143,518,523 ",11.25352867,3.615024605,11822.3709,5770.112336,100,49.37248915
Czech Republic,CZE,Europe & Central Asia,High income,2005,4400.878113," 10,211,216 ",11.76245004,7.512847343,21956.38386,6357.421095,100,34.2609371
"Korea, Rep.",KOR,East Asia & Pacific,High income,2005,4364.219091," 48,184,561 ",9.607269847,0.87292338,24196.42385,7796.314674,100,64.58440888
France,FRA,Europe & Central Asia,High income,2005,4287.157413," 63,179,351 ",6.099598855,8.596912157,30498.57929,7652.864304,100,28.9668477
New Zealand,NZL,East Asia & Pacific,High income,2005,4095.143085," 4,133,900 ",8.258489562,29.26885814,25677.1039,9673.673771,100,38.67304698
Germany,DEU,Europe & Central Asia,High income,2005,4086.503407," 82,469,422 ",9.666372234,6.764551009,31968.46745,7138.221485,100,32.64135795
Austria,AUT,Europe & Central Asia,High income,2005,4085.567651," 8,227,829 ",9.020169598,24.17441742,35013.71404,7977.681597,100,46.63356745
Japan,JPN,East Asia & Pacific,High income,2005,4062.979049," 127,773,000 ",9.698882518,3.65447331,31663.4531,8539.010589,100,68.40877915
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2005,4032.960428," 4,754,641 ",10.16657073,0.074057722,5783.102708,2051.679612,99.5998764,8.782159045
Oman,OMN,Middle East & North Africa,High income,2005,3944.380311," 2,511,269 ",11.9036965,0,36914.22638,3923.912572,,0.006462036
Estonia,EST,Europe & Central Asia,High income,2005,3846.392943," 1,354,775 ",12.36701519,18.86123791,16516.14387,5531.545829,100,53.1257372
United Kingdom,GBR,Europe & Central Asia,High income,2005,3686.359905," 60,401,206 ",8.982938536,1.352279738,32436.87959,6270.984059,100,12.48708304
Slovenia,SVN,Europe & Central Asia,High income,2005,3645.837437," 2,000,474 ",7.931674693,14.56625471,23945.25534,6917.860467,100,61.71797418
Slovak Republic,SVK,Europe & Central Asia,High income,2005,3504.475593," 5,372,807 ",7.325390806,6.306465482,16616.13454,4932.803281,100,40.16632017
Ireland,IRL,Europe & Central Asia,High income,2005,3503.642864," 4,159,914 ",10.4661517,2.889906401,40438.10514,6241.715574,100,10.08622481
Switzerland,CHE,Europe & Central Asia,High income,2005,3488.218348," 7,437,115 ",5.558350382,19.31090915,40572.26318,8305.371102,100,30.79609254
Denmark,DNK,Europe & Central Asia,High income,2005,3487.631914," 5,419,432 ",8.690076931,16.12639783,34150.1558,6659.000427,100,13.14400217
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2005,3358.971122," 15,147,029 ",11.7071662,2.094401363,14259.0187,4012.073919,99.22441101,1.236063266
Spain,ESP,Europe & Central Asia,High income,2005,3251.397133," 43,653,155 ",8.097058048,7.289816473,27702.46431,6111.219223,100,34.62720119
Italy,ITA,Europe & Central Asia,High income,2005,3214.674121," 57,969,484 ",8.166090128,6.702639079,30051.77327,5731.101557,100,29.77833685
Libya,LBY,Middle East & North Africa,Upper middle income,2005,3068.18061," 5,792,688 ",8.995490522,1.813492585,23189.82724,3431.39489,98.93770599,0.123327688
Ukraine,UKR,Europe & Central Asia,Lower middle income,2005,3033.183675," 47,105,150 ",7.087901917,1.251230562,6452.096195,3246.035731,99.8855617,16.52628672
Belarus,BLR,Europe & Central Asia,Upper middle income,2005,2768.821539," 9,663,915 ",6.122471586,6.153239941,9999.402246,3245.372088,100,41.59148055
Greece,GRC,Europe & Central Asia,High income,2005,2753.051201," 10,987,314 ",8.980839448,7.72374229,25577.52408,5297.200025,100,29.10783553
Seychelles,SYC,Sub-Saharan Africa,High income,2005,2751.695672," 82,858 ",8.320210481,0.376164955,15859.91946,,95.58448792,88.4130395
Hungary,HUN,Europe & Central Asia,High income,2005,2731.039703," 10,087,065 ",5.751848927,4.664768951,17081.77434,3771.364614,100,22.12922665
Lithuania,LTU,Europe & Central Asia,High income,2005,2662.800735," 3,322,528 ",4.184042091,17.5096092,14526.07409,3187.03108,100,33.83854499
Israel,ISR,Middle East & North Africa,High income,2005,2661.449185," 6,930,100 ",8.218088772,7.000401125,24819.9541,6572.199535,100,7.162661738
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2005,2626.981372," 48,820,586 ",8.539756118,16.2453417,9601.265895,4547.651272,80.9,7.617736524
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2005,2597.896167," 7,658,972 ",6.256282044,9.89133044,10211.27434,4165.180392,100,33.60640648
Malaysia,MYS,East Asia & Pacific,Upper middle income,2005,2561.608375," 25,659,393 ",6.800116472,4.924525098,16540.90162,2877.230962,98.02400971,63.58240755
Portugal,PRT,Europe & Central Asia,High income,2005,2519.004925," 10,503,330 ",6.215165476,18.07280039,22739.58966,4682.991013,100,36.03367224
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2005,2451.909807," 70,421,811 ",6.657136594,1.400793048,13904.59514,2060.086186,98.30693817,6.564491066
Poland,POL,Europe & Central Asia,High income,2005,2414.16179," 38,165,445 ",7.927026686,7.21471645,13895.92354,3437.323998,100,30.03297098
Croatia,HRV,Europe & Central Asia,High income,2005,2194.35457," 4,442,000 ",5.086084421,26.8368897,14836.64799,3475.911751,100,34.00643317
Malta,MLT,Middle East & North Africa,High income,2005,2181.143737," 403,834 ",6.683221324,0.181221954,22232.49739,4912.90976,100,1.093749981
Cyprus,CYP,Europe & Central Asia,High income,2005,2159.602708," 1,027,658 ",7.300757645,3.364850973,28169.55688,4099.612906,100,18.70671062
